Title,Text,Author,Source,Label
Female Friends Spend Raucous Night Validating The Living Shit Out Of Each Other https://t.co/4EBCHsCI8h https://t.co/BNbqQLnwcb,,The Onion,Twitter,Satirical
Plan To Be More Positive Off To Shitty Fucking Start https://t.co/2A6He9T0Si https://t.co/djw9Xsm4vG,,The Onion,Twitter,Satirical
Boston Gangster Whitey Bulger Killed In West Virginia Prison https://t.co/ndeqd0vtf9 #WhatDoYouThink? https://t.co/4JI6VAKeTx,,The Onion,Twitter,Satirical
Dunbar Family Forced To Discontinue Print Edition Of Christmas Newsletter https://t.co/pccdffkmT9 https://t.co/c3XPOqfTCl,,The Onion,Twitter,Satirical
"Job Candidate Awaiting Interviewer Just Smiling, Making Enthusiastic Eye Contact With Every Passerby In Lobby… https://t.co/65i8EFnQlr",,The Onion,Twitter,Satirical
Restaurant Entrance Doesn’t Work All Damn Day To Be Called ‘Other Door’ https://t.co/L5fBMuOv8l https://t.co/qOIOLT9Cc8,,The Onion,Twitter,Satirical
Man Running After Bus Delights Bus Occupants https://t.co/F9J532mtbM https://t.co/ELu8k1reMU,,The Onion,Twitter,Satirical
China Unable To Recruit Hackers Fast Enough To Keep Up With Vulnerabilities In U.S. Security Systems… https://t.co/PLbpYLSnwD,,The Onion,Twitter,Satirical
Beto Voter Struggling To Refocus Her Sexual Fantasies On Ted Cruz https://t.co/wkdzqXlPCD https://t.co/ea0OSc9DsZ,,The Onion,Twitter,Satirical
Tips For Dealing With A Difficult Landlord https://t.co/5ek49Irkvj https://t.co/8Ge0rOt5ny,,The Onion,Twitter,Satirical
RT @ClickHole: 5 Times Gandalf Tried To Cheer Up A Despondent Frodo Baggins With Stories From Warped Tour https://t.co/V0uoDdTl9V https://t…,,The Onion,Twitter,Satirical
Study Finds Americans Lead World In Ability To Justify Unnecessary Purchases https://t.co/3QwcHryAe5 https://t.co/puXNIhoqJ9,,The Onion,Twitter,Satirical
Amazon executives said they ultimately decided the location best suited to their ever-growing needs was the entiret… https://t.co/HsB6wiYzPf,,The Onion,Twitter,Satirical
Pope Francis Renounces Papacy After Falling In Love With Beautiful American Divorcee https://t.co/qb69wNGvLE https://t.co/EMEW7UGwAD,,The Onion,Twitter,Satirical
Republicans Outraged Over RedTube Censoring Of Conservative Voices https://t.co/nhc68RwiuM https://t.co/7BI01aJf3W,,The Onion,Twitter,Satirical
"This Hotel A Goddamn Maze, Reports Father https://t.co/QygEHLfK4i https://t.co/tYsHpZgtts",,The Onion,Twitter,Satirical
Trump Slams Worldwide Jewish Conspiracy For Not Doing More To Prevent Synagogue Shooting https://t.co/goYUvqFFD3 https://t.co/pLG67l22fg,,The Onion,Twitter,Satirical
Guy Riding ATV Has Really Been Looking Forward To Breaking His Neck On Wooded Trail https://t.co/uuPp5OJ572 https://t.co/eIS6Wf8NQF,,The Onion,Twitter,Satirical
NFL Urges Pass Rushers To Try Reaching Peaceful Resolution With Quarterbacks Before Resorting To Tackling… https://t.co/7U8jko8zpR,,The Onion,Twitter,Satirical
Area Man Fantasized About For One And Only Time In His Life https://t.co/0bVb1HegKN https://t.co/ZeTlqHR4nP,,The Onion,Twitter,Satirical
Man Confident Perfect Dating App Waiting For Him Out There Somewhere https://t.co/ddhPihIJKO https://t.co/66nbMPBn1B,,The Onion,Twitter,Satirical
Guy In Philosophy Class Needs To Shut The Fuck Up https://t.co/l6pRPycP1l https://t.co/TxHKGG6Vty,,The Onion,Twitter,Satirical
Proud Species Commits Suicide Rather Than Be Driven To Extinction By Humans https://t.co/DcqmguTIwk https://t.co/rDj0WeQam8,,The Onion,Twitter,Satirical
Open-Ended New Bill Criminalizes Whatever Black People Up To Right Now https://t.co/lhYpsXhXZA https://t.co/pXAu6ULSwA,,The Onion,Twitter,Satirical
Woman Shows Hairstylist Example Of Haircut She Wants https://t.co/r1lyZuoIWT https://t.co/gAhnplY9Uf,,The Onion,Twitter,Satirical
Paul McCartney Saddened After Learning About Death Of Longtime Collaborator John Lennon https://t.co/ni4tNmkSoT https://t.co/zzgkTNhAfm,,The Onion,Twitter,Satirical
FEMA Airdrops Emergency Cyanide Pills For Residents Stranded By Hurricane Florence https://t.co/WMniHfqR1R https://t.co/xcR4f2COmS,,The Onion,Twitter,Satirical
"Cure For Cancer Only 10 Years Away, Announce Scientists Who Work Better Under A Deadline https://t.co/oUPBgodKoT https://t.co/B3539y8fs7",,The Onion,Twitter,Satirical
"Shit, Guy In Front Of You Ordering For Entire Construction Crew https://t.co/v3HpmCMlkU https://t.co/JWjFqc2NAz",,The Onion,Twitter,Satirical
National News Highlights https://t.co/k2UKLvmkem,,The Onion,Twitter,Satirical
This Weekend's Onion Magazine: https://t.co/a6r7eOwpqx https://t.co/3ktmBeQpV4,,The Onion,Twitter,Satirical
RT @ClickHole: 5 Common Relationship Issues That Not Even A Good Ol’-Fashioned Train Robbery Can Fix https://t.co/j4sRPpCcWb https://t.co/Y…,,The Onion,Twitter,Satirical
Informal Tone Of Cover Letter Sets Job Applicant Apart From Seriously Considered Candidates https://t.co/MKFib1j47G https://t.co/oxCIbkEHbf,,The Onion,Twitter,Satirical
New Dating Site Suggests People You Already Know But Thought You Were Too Good For https://t.co/jqNFKBWFCf https://t.co/p6OT4eE0tU,,The Onion,Twitter,Satirical
Guy Eating Pistachios And Watching 'Sniper' Doesn't Seem To Be Part Of Haunted House https://t.co/XuGC9Tb4u3 https://t.co/oLcW02N6jF,,The Onion,Twitter,Satirical
Elizabeth Warren Disappointed After DNA Test Shows Zero Trace Of Presidential Material https://t.co/NOrKf25vlm… https://t.co/DWip7dH1Eo,,The Onion,Twitter,Satirical
@SteveKingIA “We have no choice but to relieve the congressman of his assignment.” https://t.co/QEt9m67vnL https://t.co/yIvOBHHz6R,,The Onion,Twitter,Satirical
Kavanaugh Says It’s Super Embarrassing And Sad That Christine Blasey Ford Still In Love With Him… https://t.co/V027jtW0Cc,,The Onion,Twitter,Satirical
Excited Shopper Decides To Wear New Butt Plug Out Of Store https://t.co/UOjH9d33IO https://t.co/JIHLh1Icm1,,The Onion,Twitter,Satirical
Campbell’s Unveils New Tomato Soup Humidifier https://t.co/h43UM7cYjs https://t.co/Cxw0uD7R2x,,The Onion,Twitter,Satirical
How To Charge Your Phone Faster https://t.co/98fbrQTuRO,,The Onion,Twitter,Satirical
Man Wishes Women In Crowded Bar Would Let Him Read Jane Austen Novel In Peace https://t.co/GPQ4xcU8ux… https://t.co/ByTvrGYTOK,,The Onion,Twitter,Satirical
Choking Man Can Already Tell Good Samaritan Has No Fucking Clue What They’re Doing https://t.co/HqPso2jmla https://t.co/YJHkTQ05TO,,The Onion,Twitter,Satirical
Nation Baffled By Childless Woman Who Doesn’t Even Have High-Powered Career https://t.co/qZpnGqP4h3 https://t.co/gLN0yf9bJc,,The Onion,Twitter,Satirical
MLB Hoping To Boost Attendance At League Meetings With ‘Star Wars’ Night https://t.co/XFpZUGWUrA https://t.co/3YLQwiLjmm,,The Onion,Twitter,Satirical
.@SteveKingIA: “This is a long-overdue piece of legislation that will help defend our country against the scourge o… https://t.co/PqPRdAHtQV,,The Onion,Twitter,Satirical
'Saw' is a laughable propaganda film created by the government to discourage teenagers from experimenting with hand… https://t.co/W8UWw5LtRB,,The Onion,Twitter,Satirical
Ben And Jerry’s Releases Donald Trump Resistance-Inspired Flavor https://t.co/qQW7iLhSOf #WhatDoYouThink? https://t.co/YBniJLOEAp,,The Onion,Twitter,Satirical
This Weekend's Onion Magazine: https://t.co/UAamArugDI https://t.co/tv9XvJzAmZ,,The Onion,Twitter,Satirical
LeBron James Crestfallen After Learning L.A. Doesn’t Have Any Rock And Roll Museums https://t.co/sj7EiG1FAo https://t.co/uXZG4huM8T,,The Onion,Twitter,Satirical
93-Year-Old Grandmother At Thanksgiving Worried This Last Time She Sees Fuck-Up Grandson Before He Dies… https://t.co/SyCnMNncDz,,The Onion,Twitter,Satirical
All-Business Adult In Halloween Shop Beelines It Straight For Pinhead Mask https://t.co/VovMTDW6lM https://t.co/QvCwjreYZE,,The Onion,Twitter,Satirical
Nation Urged To Be Extra Sensitive To Men Reliving Trauma Of Not Getting Something https://t.co/BMVE1pdQLA… https://t.co/oiVWVhSqhf,,The Onion,Twitter,Satirical
Doctor Just Uses Same Ultrasound Picture For Every Baby https://t.co/Odc43uOAR3 https://t.co/gEMKDwffLS,,The Onion,Twitter,Satirical
On This Day In History: https://t.co/GFudV7PJb1 https://t.co/2eXPBRrjLX,,The Onion,Twitter,Satirical
Uncle Put More Thought Than Usual Into This Year’s Gift Cards https://t.co/VmWXqB8Ybq https://t.co/n1IDI9ccfZ,,The Onion,Twitter,Satirical
White House Increases Number Of Asylum Seekers Allowed To Enter Spike-Filled Refugee Compactor… https://t.co/i3OcYZXHRE,,The Onion,Twitter,Satirical
"""Why, all poor Santa’s asking for is a measly hundred billion smackers. ’Tis the season for giving, is it not?”… https://t.co/CYSpnSHPse",,The Onion,Twitter,Satirical
RT @ClickHole: Huge Relief: This Student Thought He Was Being Bullied For Years But The Other Kid Was Just Joking Around https://t.co/wtGdG…,,The Onion,Twitter,Satirical
"Your Horoscopes — Week Of August 21, 2018 https://t.co/b2NbzxJYho https://t.co/XozRWxySiD",,The Onion,Twitter,Satirical
Side Salad Clearly Made From Hamburger Toppings https://t.co/v0dxAI0PRU https://t.co/4fYsXYNm91,,The Onion,Twitter,Satirical
Argentina Tightens Security In Anticipation Of Numerous Criminals Arriving For G20 https://t.co/vsDkg1hOWp https://t.co/2rTz8sCDWt,,The Onion,Twitter,Satirical
RT @TheOnion: Podiatrists Recommend Getting Feet Rotated Every 6 Months https://t.co/S0GJPfNfzX https://t.co/rZbB6o05Wi,,The Onion,Twitter,Satirical
Area Woman Not Good Enough Artist To Justify Eccentricities https://t.co/922jNOMqOR https://t.co/bsL2dqRawO,,The Onion,Twitter,Satirical
No One In Gang Has Heart To Tell Police Informant His Cover's Blown https://t.co/kMPW3YO7SY https://t.co/ASlMfWzjSZ,,The Onion,Twitter,Satirical
Birthday Card Discreetly Passed Around Office Like Some Sort Of Covert CIA Operation https://t.co/lyXnMhnA83 https://t.co/7qzcaaKTTA,,The Onion,Twitter,Satirical
Netflix Executive Unsure How To Tell Barack Obama His Series Idea Just 'Fawlty Towers' https://t.co/gFK4nbrb9U… https://t.co/fAtsu4YnBx,,The Onion,Twitter,Satirical
"Explosive Device Found In Mail Sent To Hillary Clinton, Obama https://t.co/oznwWffbgG #WhatDoYouThink? https://t.co/JRylKDL5dM",,The Onion,Twitter,Satirical
FDA Cracks Down On Vaping Among Young People https://t.co/vxp6WKLbA5 #WhatDoYouThink? https://t.co/MRIj8MnEHG,,The Onion,Twitter,Satirical
Open-Minded Man Grimly Realizes How Much Life He's Wasted Listening To Bullshit https://t.co/udhbAqeB25 https://t.co/m2PX6JUCwq,,The Onion,Twitter,Satirical
More Than 43 Million Travel Home For Thanksgiving https://t.co/sQoSML64Uw #WhatDoYouThink? https://t.co/FnGUXqMhf9,,The Onion,Twitter,Satirical
Restaurant’s Eating Challenge Rewards Any Patron Who Can Consume Reasonably Portioned Meal https://t.co/wqMNxwUSVU https://t.co/5dnDDg5RE9,,The Onion,Twitter,Satirical
48-Year-Old Man Actually Very Open To Dating 25-Year-Olds https://t.co/D9N8uaxrX2 https://t.co/OgFMxSAoTC,,The Onion,Twitter,Satirical
This Weekend's Onion Magazine: https://t.co/KLCu2b5CbP https://t.co/o8lZ75HFtf,,The Onion,Twitter,Satirical
Elon Musk Forced To Step Down As Tesla Chairman https://t.co/8s5dcbKlYQ #WhatDoYouThink? https://t.co/29pBDffWvs,,The Onion,Twitter,Satirical
Baseball Statisticians Unveil New Analytics Model Measuring Precise Amount Of Joy They Suck From The Game… https://t.co/fleHRdZhsE,,The Onion,Twitter,Satirical
"Saudi Crown Prince Mohammad bin Salman added that under normal circumstances, journalists who negatively portray th… https://t.co/CLfkl0OLUa",,The Onion,Twitter,Satirical
Most Incompetent Coworker Once Again Shines At Office Halloween Party https://t.co/ir3mRKV4SW https://t.co/TF7XQob1qe,,The Onion,Twitter,Satirical
The Computer Mouse Turns 50 https://t.co/gOudwYeLOc https://t.co/3bFV2GUjKH,,The Onion,Twitter,Satirical
National News Highlights https://t.co/6oWPQFfX08,,The Onion,Twitter,Satirical
Study Finds Cats Only Meow When They Want To Alert Owner Of Neighbor's Murder They Witnessed Through Window… https://t.co/QE5s1uubRm,,The Onion,Twitter,Satirical
Pelosi Asks Trump To Delay State of the Union During Shutdown https://t.co/2MQkhe5sxA #WhatDoYouThink? https://t.co/yuInQgTLrv,,The Onion,Twitter,Satirical
Societal Collapse Narrowly Averted After Man Honks Horn At Car Paused At Green Light https://t.co/W1AaIytmiz https://t.co/0TJXCP7xhu,,The Onion,Twitter,Satirical
Frazzled Robert Mueller Walking Around With Piece Of Russia Investigation Document Stuck To His Shoe… https://t.co/ZdM3NDC9AJ,,The Onion,Twitter,Satirical
RT @ClickHole: Olivia Wilde Is Pretty. Prettier Than Me :( https://t.co/jw2pHrFhqg https://t.co/7nKLO8hYoL,,The Onion,Twitter,Satirical
Millions Of Retirees Absolutely Sopping Wet After Seeing Alex Trebek’s New Beard https://t.co/0VxWmiPBiD https://t.co/GV1MCp2bOU,,The Onion,Twitter,Satirical
‘Can Anyone Hear Me?’ Shout Terrified Climate Scientists Frantically Waving Arms As Passerbys Walk Straight Through… https://t.co/6hrGWKO7ay,,The Onion,Twitter,Satirical
Increasingly Paranoid Campbell’s Begins Stockpiling All Its Soup To Prepare For Doomsday https://t.co/gekMiEdmNI https://t.co/aADfeV1BYs,,The Onion,Twitter,Satirical
Obama Urges Young Voters To Ignore How Many Lousy Candidates Democratic Party Runs https://t.co/cK7EOuDFAb https://t.co/QABYhJQtBS,,The Onion,Twitter,Satirical
Did You Know? https://t.co/lkeuX0a98A,,The Onion,Twitter,Satirical
ICE Launches Campaign To Reunite Immigrant Children With Arresting Officer https://t.co/usGwaafdNx https://t.co/VXbyQRA2fn,,The Onion,Twitter,Satirical
RT @ClickHole: Historic Exhibit: Barack Obama’s Bones Are On Display At The Smithsonian https://t.co/bDgC19zeU5 https://t.co/1CD2HEKmbw,,The Onion,Twitter,Satirical
"Anguished, Screaming Trump Bans Father’s Ghost From Press Room For Silently Pointing At Him https://t.co/ewweQLilCf https://t.co/1jZr8n3Qyq",,The Onion,Twitter,Satirical
Kavanaugh Panicking After Botching Part Of Confirmation Where He Asked If He Rejects Satan https://t.co/lxBDYiIMQ7 https://t.co/2y0sn9fc1p,,The Onion,Twitter,Satirical
Scott Walker Changes Locks On Wisconsin Governor’s Office https://t.co/OzKYWnUyu7 https://t.co/qcteRZA1RJ,,The Onion,Twitter,Satirical
GOP Leaders Move Goalposts On Opposing Trump To Him Being Filmed Masturbating On U.S. Flag In Arlington Cemetery… https://t.co/Tem27RpzA0,,The Onion,Twitter,Satirical
"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/crOgslqDjL",,The Onion,Twitter,Satirical
Experts Say Puerto Rico Still Extremely Vulnerable To Future U.S. Government https://t.co/JxypRZbHbQ https://t.co/6Bkh33kfMa,,The Onion,Twitter,Satirical
RT @TheOnion: Unhinged Lunatic Using Facebook To Spread Conspiracy Theories https://t.co/tAse2og1vA https://t.co/GeHitrBjsp,,The Onion,Twitter,Satirical
Nikki Haley: ‘The U.S. Will No Longer Sit Idly By While Iran Continues To Exist’ https://t.co/YuMo6uACOd https://t.co/RohZE9T1MI,,The Onion,Twitter,Satirical
Furloughed Government Employee Using Time Off To Visit Local Food Pantry She Been Hearing About… https://t.co/nh22DfgLF4,,The Onion,Twitter,Satirical
Visit https://t.co/csf5QUbhed to see more from the standard bearer of global journalism. https://t.co/8MeBzncTof,,The Onion,Twitter,Satirical
Researchers: Quality Of Sleep May Be Affected By Abandoning Family In 1994 https://t.co/Pem1bFP5GQ https://t.co/ruOZqp9LRW,,The Onion,Twitter,Satirical
Many of the 435 U.S. House of Representatives midterm races are currently polling as toss-ups. The Onion takes a lo… https://t.co/WfORYJuQha,,The Onion,Twitter,Satirical
New Obesity Drug Delicious https://t.co/qHmeetMVwg https://t.co/5Riq2CYcOk,,The Onion,Twitter,Satirical
RT @TheOnion: Presidential Limo Guns It Around Corner In Attempt To Toss Robert Mueller From Roof https://t.co/hNxgYf43D1 https://t.co/qBRw…,,The Onion,Twitter,Satirical
"87% Of Loud Crashing Noises Are Nothing, Report Top Experts From Other Room https://t.co/wqQvQmXnHE https://t.co/8CAydkfhfH",,The Onion,Twitter,Satirical
National News Highlights https://t.co/URaP6hXsm8,,The Onion,Twitter,Satirical
"""I am so ready to do this shit."" https://t.co/R4NFwPWAJv https://t.co/CiIYfLVGBo",,The Onion,Twitter,Satirical
"Report: 15,000 People Vanish From ‘Fall Fest’ Hayride Wagons Each Year https://t.co/xqUTbxIWov https://t.co/nznmGPLHuA",,The Onion,Twitter,Satirical
Democratic Candidate Blows Fundraising Lead On Massive 15-Story Lawn Sign https://t.co/SdhBkX0IPu https://t.co/Tdz9wp9TJ8,,The Onion,Twitter,Satirical
"Entire Train Ride Spent Deciding If, When To Use Bathroom https://t.co/Z1wah3GgR2 https://t.co/c4No6Hbe4n",,The Onion,Twitter,Satirical
Emotional Le’Veon Bell Reveals Holdout A Result Of Forgetting How To Run https://t.co/Q0ifx3ODpV https://t.co/M3yTtPje6I,,The Onion,Twitter,Satirical
Man At Park Who Set Up Table Full Of Water Cups Has No Idea How Passing Marathon Runners Got Impression They Can Ta… https://t.co/yLSfVAgIp9,,The Onion,Twitter,Satirical
Depressed Cat Just Going Through Motions Of Destroying Couch https://t.co/6yV84X4rrM https://t.co/1zSstM59YD,,The Onion,Twitter,Satirical
Recruiter Saw Your Background In Computer Science And Thought Maybe You’d Be Interested In Working Part-Time At A K… https://t.co/YHSb0nG3CR,,The Onion,Twitter,Satirical
RT @ClickHole: PR Nightmare: Make-A-Wish Accidentally Sent A Costumed Hero Named Terminally Ill Spider-Man To A Healthy Kid’s House And Ask…,,The Onion,Twitter,Satirical
Paul McCartney Releases 18th Solo Album https://t.co/rgRoo58bRK #WhatDoYouThink? https://t.co/1EUnzOVhhE,,The Onion,Twitter,Satirical
"‘It’s Just A Costume, It’s Just A Costume,’ Man Nervously Assures Himself As Giant Hot Dog Starts Walking Toward Him https://t.co/rYvdcEkZfE",,The Onion,Twitter,Satirical
National News Highlights https://t.co/E3eO3VnM75,,The Onion,Twitter,Satirical
"North Carolina Voter In Heavily Gerrymandered District Somehow Voting For Montana Senate, Mayor Of Phoenix… https://t.co/yjU2pvhdE1",,The Onion,Twitter,Satirical
"""I’m definitely voting yes on this ballot measure to legalize marijuana in North Dakota, but I’m not sure about app… https://t.co/OyjVCkLwIM",,The Onion,Twitter,Satirical
Pope Cleans Up Dead Angel Who Flew Into Sistine Chapel Window https://t.co/lEiecHRq3t https://t.co/cF7mg9He4z,,The Onion,Twitter,Satirical
Checked-Out Drill Sergeant Just Calling Every Cadet A Chowderhead https://t.co/Po8xWd9VE5 https://t.co/0Y2vPkdAHx,,The Onion,Twitter,Satirical
Report: High School Marching Band Definitely In Shape Of Something https://t.co/1Kk9GD376y https://t.co/QpfNtoKL8M,,The Onion,Twitter,Satirical
"""It’s really cold out here, especially with this wind, and the poor little painslut’s wearing rhinestone-studded le… https://t.co/cArgImjwws",,The Onion,Twitter,Satirical
Proposed Immigration Law Calls For U.S. To Shut Down Border Slide https://t.co/X0xo9wwhiI https://t.co/ZYZdlviIKH,,The Onion,Twitter,Satirical
White House Security Officials Relieved Ivanka Trump’s Computer Just Cardboard Box With Mirror On It… https://t.co/IzWeqwgIb7,,The Onion,Twitter,Satirical
Tupperware Will Never Truly Recover From Red Curry Leftovers https://t.co/4MFzrmzycc https://t.co/SlkAlvEJuG,,The Onion,Twitter,Satirical
Area Woman Said ‘Sorry’ 118 Times Yesterday https://t.co/9Z7pRRZNcb https://t.co/xEvsgv82HD,,The Onion,Twitter,Satirical
"""Our study confirms that a diet rich in foods such as olive oil, fish, and green vegetables can extend one’s lifesp… https://t.co/Y3Z4v4kZsg",,The Onion,Twitter,Satirical
Everything Reminds Man Of ‘Her’ https://t.co/q9MEJzRP9U https://t.co/cLpOmMfsRZ,,The Onion,Twitter,Satirical
Audubon Society Revokes Black-Capped Chickadee’s Membership After Species Fails To Pay Dues https://t.co/1AJfgD7zFz https://t.co/8nNIN0iGbL,,The Onion,Twitter,Satirical
Local Laundromat Employs Social Media Coordinator https://t.co/HKn83yuKVz https://t.co/o2yJ39u1my,,The Onion,Twitter,Satirical
Pros And Cons Of Genetic Testing For Ancestry https://t.co/m47l5cKLQc https://t.co/0gAjlPL9ol,,The Onion,Twitter,Satirical
How People Around The World Celebrate Christmas https://t.co/DDr7O4cNRI https://t.co/2TRnw9lnT9,,The Onion,Twitter,Satirical
RT @ClickHole: Fighting Fire With Fire: Mitch McConnell Is Attempting To Channel Alexandria Ocasio-Cortez’s Populist Appeal By Preparing A…,,The Onion,Twitter,Satirical
Teacher In Cash-Strapped Ohio School District Forced To Make Do With Centuries-Old Firearms https://t.co/rTjAERdLnt https://t.co/KRrAaBg4jq,,The Onion,Twitter,Satirical
Man Spends Long Day At Work Waiting To Go Home And Be Lonely https://t.co/66wMrbxjmI https://t.co/5173JE9Kkn,,The Onion,Twitter,Satirical
Troy Aikman Warns Fans About Comparing Concussions Between Eras https://t.co/pyEa30EDdc https://t.co/hjraUFFuFq,,The Onion,Twitter,Satirical
Japan Grants Suffrage To Female Robots https://t.co/LZ2ijgwFFf https://t.co/44DU64UHg2,,The Onion,Twitter,Satirical
"""The American people deserve to know exactly where I stand in regards to financial interests, so to be completely o… https://t.co/ah19AWq9kS",,The Onion,Twitter,Satirical
U.K. Parliament Rejects Theresa May’s Brexit Deal https://t.co/HFPBqdyxTK #WhatDoYouThink? https://t.co/FQ7RYJIX8L,,The Onion,Twitter,Satirical
Trump Mocks Christine Blasey Ford For Forgetting Basic Facts About A Woman’s Place https://t.co/ELWxnMIvdR https://t.co/8SeeExe30g,,The Onion,Twitter,Satirical
Fingernail Got Fucking Huge Out Of Nowhere https://t.co/7xnUEGOrG0 https://t.co/ZZ62Xu2TnB,,The Onion,Twitter,Satirical
"Congratulations! America’s Finest News Source has chosen to give you, and you alone, the rare opportunity to step i… https://t.co/PUwrOka0CE",,The Onion,Twitter,Satirical
Thousands Of Eggs Pushed Out Of Nests After Birds Legalize Abortion https://t.co/7te2IsP74I https://t.co/UFpXMlLTgm,,The Onion,Twitter,Satirical
Scientists Theorize Sun Could Support Fire-Based Life https://t.co/iEwjXyKnnI https://t.co/vikHcXXj94,,The Onion,Twitter,Satirical
Report: There Still Time To Convert To Christianity Before Christmas Starts https://t.co/Hh7rtUERv9 https://t.co/eH3raOhJGD,,The Onion,Twitter,Satirical
Aisle Of Hispanic Food Items All Man Needs To Know About Fate Of Country https://t.co/EuWeIUWWrW https://t.co/u6x5xx7fSE,,The Onion,Twitter,Satirical
New Roommate Bestows Apartment With Unexpected Windfall Of End Tables https://t.co/YzQcsh3JWB https://t.co/6rigoTIyKi,,The Onion,Twitter,Satirical
Tucker Carlson Unsure Why He In Middle Of 20-Minute Rant Against Croutons https://t.co/ZDFodYuzfy https://t.co/xwSCgpFbF9,,The Onion,Twitter,Satirical
Report: Students Who Take Latin Have Better Chance Of Summoning Demon Later In Life https://t.co/qqurv2NCPd… https://t.co/wJZMZcmalC,,The Onion,Twitter,Satirical
Archaeologists Apologize For Murdering Last Remaining Neanderthal In Fit Of Crazed Bloodlust https://t.co/cIMOKFLKAZ https://t.co/J32PS5iT4G,,The Onion,Twitter,Satirical
"""God, I’m getting hard just writing this."" https://t.co/UTXArgO2W0 https://t.co/YtUaP6YxIt",,The Onion,Twitter,Satirical
"Everyone In Middle East Given Own Country In 317,000,000-State Solution https://t.co/FdNDsLxmUo https://t.co/zr19BXvYEV",,The Onion,Twitter,Satirical
‘Toy Story 4’ Teaser Released https://t.co/v7aS9JGRmN #WhatDoYouThink? https://t.co/YSW8DhyX1z,,The Onion,Twitter,Satirical
"RT @TheAVClub: Which actors will win, and which should win, at the 2018 Emmys? https://t.co/aSJKpZWUMm https://t.co/kaYCmXufmy",,The Onion,Twitter,Satirical
RT @ClickHole: Streamlined Ceremony: To Save Time The Oscars Are Ditching The Award Show And Instead Will Just Post An Excel Spreadsheet Li…,,The Onion,Twitter,Satirical
"RT @ClickHole: Adorable! This Elderly Couple Is Celebrating 75 Years Of On Again, Off Again Bullshit https://t.co/HGtYhLWCUM https://t.co/P…",,The Onion,Twitter,Satirical
Depressed Crab Stays Buried Under Sand Until 2 P.M. https://t.co/3aQaGxEtIr https://t.co/i5KIROBxHI,,The Onion,Twitter,Satirical
Seasonal Depression Kicks In Just In Time To Numb Woman Before Holiday With Family https://t.co/NwnAPPBL57 https://t.co/zi8wmMCrqa,,The Onion,Twitter,Satirical
Ruth Bader Ginsburg Voices Support For #MeToo https://t.co/eLH4jrxmzg #WhatDoYouThink? https://t.co/9hDn6esaKv,,The Onion,Twitter,Satirical
Everyone At Thanksgiving Doing Chore To Get Away From Rest Of Family https://t.co/ZYxVUHaEGo https://t.co/PPfgshfyKw,,The Onion,Twitter,Satirical
Cousins Meaner This Year https://t.co/Xdx4rtaSHx https://t.co/5cbeMkD8yg,,The Onion,Twitter,Satirical
Trump Disapproval Rating Reaches All-Time None Of This Matters https://t.co/v7x25lGhbP https://t.co/nUTfgOfSik,,The Onion,Twitter,Satirical
Apple Fans Disappointed After Company Unveils Same Overpriced CEO That Barely Fucking Works https://t.co/oQnNxCraCe https://t.co/71lcEOsGBr,,The Onion,Twitter,Satirical
Competitive Adidas Unveils Darren Wilson As New Face Of Brand https://t.co/otdtUR8SK3 https://t.co/gvZ1xQyzBf,,The Onion,Twitter,Satirical
Several reports indicated that the utter dipshit struggled not to drool on himself while deeming the three-second l… https://t.co/Za2iRpC4w5,,The Onion,Twitter,Satirical
Aspen Police Continue Search For Missing Ski https://t.co/GUDC2VnRZT https://t.co/4q5MrYPnlu,,The Onion,Twitter,Satirical
Soccer Cleats Resume Rightful Place Beside Broken Ball Pump In Family’s Garage For Winter https://t.co/DlzkG0ioff https://t.co/AXacvjTpIM,,The Onion,Twitter,Satirical
"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/Z5YAyyh7tp",,The Onion,Twitter,Satirical
Senate Bill To End U.S. Role In Yemen War Rejected By House Raytheon Executives https://t.co/67CHBg32V5 https://t.co/1HrbbX3827,,The Onion,Twitter,Satirical
Hazing Incident Ends In Tragic Joining Of Fraternity https://t.co/V1qnSexPPD https://t.co/mQxtifEw33,,The Onion,Twitter,Satirical
"Your Horoscopes — Week Of November 27, 2018 https://t.co/lnEy7cEG83 https://t.co/KwCcgdHGhl",,The Onion,Twitter,Satirical
Report: 38% Of Road Trips End With Burying Friend In Shallow Grave In Desert https://t.co/rS5fOQOLIs https://t.co/jOY38Z362n,,The Onion,Twitter,Satirical
RT @ClickHole: Whoa: Morgan Put Her Hair In A Perfect Messy Bun Without A Mirror During Her Vehicular Manslaughter Trial https://t.co/m11wD…,,The Onion,Twitter,Satirical
Democratic Candidate Blows Fundraising Lead On Massive 15-Story Lawn Sign https://t.co/hGazLryt2L https://t.co/DwEWeU8DQL,,The Onion,Twitter,Satirical
Surgeon General Recommends Twisting Head Far Enough Until You Hear Little Pop https://t.co/nIfUTt57P4 https://t.co/XqcwNmMgH6,,The Onion,Twitter,Satirical
"'I Spilled My Soda,' Report Nation's Dopes https://t.co/0cRw2C9DtC https://t.co/7vy984exis",,The Onion,Twitter,Satirical
Toddler Just Looking For Sensible Mid-Range Tricycle https://t.co/XhVR26cLbG https://t.co/Oz7p9Pk2nm,,The Onion,Twitter,Satirical
