Title,Text,Author,Source,Label
RT @ClickHole: So Close: Woman In Fairytale Kisses Frog But It Just Turns Into Frog With Human Hand https://t.co/PzMIpjvDrQ,,The Onion,Twitter,Satirical
World’s Religious Leaders Admit They Just Love Getting To Wear Frilly Little Gowns And Having A Blast… https://t.co/lJNuyMTSpA,,The Onion,Twitter,Satirical
Report: Snoring May Increase Risk Of Having Throat Slit During Night By Loved One https://t.co/V4m5ZdSupA… https://t.co/iNid6Rb3qx,,The Onion,Twitter,Satirical
RT @ClickHole: Letting His Baby Grow Up: God Has Finally Given Jesus Permission To Start Wearing A Thong https://t.co/BPL5ntEmZx https://t.…,,The Onion,Twitter,Satirical
Michael Bloomberg Gives $1.8 Billion To Johns Hopkins University https://t.co/Cj2lIWE5Il #WhatDoYouThink? https://t.co/xoz7Lz3Gru,,The Onion,Twitter,Satirical
Man On Bus Can Tell By Surroundings He Either Hasn’t Reached Stop Yet Or Passed Stop Long Time Ago… https://t.co/CGFDZ7DUcn,,The Onion,Twitter,Satirical
Series Of Grave Errors Results In Jeff And Kim's 5th Anniversary https://t.co/BIvl92Ai0Q https://t.co/KIb8YWlsD7,,The Onion,Twitter,Satirical
Open-Minded Man Grimly Realizes How Much Life He's Wasted Listening To Bullshit https://t.co/udhbAqeB25 https://t.co/m2PX6JUCwq,,The Onion,Twitter,Satirical
Toddler Just Looking For Sensible Mid-Range Tricycle https://t.co/XhVR26cLbG https://t.co/Oz7p9Pk2nm,,The Onion,Twitter,Satirical
Pope Francis Pursues Sinner Across Vatican City Rooftops https://t.co/gpXSfMl80Y https://t.co/lLcYvtjXz5,,The Onion,Twitter,Satirical
National News Highlights https://t.co/1gtO72LUQ8,,The Onion,Twitter,Satirical
Did You Know? https://t.co/ScptlEwppV,,The Onion,Twitter,Satirical
KFC Blames Popeyes For Releasing Serial Rapist From Prison In New Attack Ad Campaign https://t.co/1rbnoH1coT https://t.co/qEt93nLaWY,,The Onion,Twitter,Satirical
"Report: Oh, Fuck Yeah, Egg Yolk Dripping All Over Sandwich https://t.co/lBpg7gRHRT https://t.co/l87L92u9SK",,The Onion,Twitter,Satirical
"Report: 15,000 People Vanish From ‘Fall Fest’ Hayride Wagons Each Year https://t.co/xqUTbxIWov https://t.co/nznmGPLHuA",,The Onion,Twitter,Satirical
Individuals Unaware They Constitute Area Man’s Support Network https://t.co/dohAIlnQzC https://t.co/o2P2Y4sDtW,,The Onion,Twitter,Satirical
Empty Yogurt Cup Completes Tableau Of Used Food Containers On Single Man’s Windowsill https://t.co/eLhghGhlcC https://t.co/oAUUgoK7HT,,The Onion,Twitter,Satirical
RT @ClickHole: Incredible! This Man Can Solve A Rubik’s Cube With His Shirt Off https://t.co/mTwDV5L28Z,,The Onion,Twitter,Satirical
Revlon Unveils New Age-Defying Monster Makeup https://t.co/53i8CzsZ1d,,The Onion,Twitter,Satirical
Did You Know? https://t.co/onAsTQ0ktR,,The Onion,Twitter,Satirical
Beauty Industry Exec Keeps Photo Of Crying 15-Year-Old Girl On Desk To Remind Himself Why He Does This… https://t.co/ff4xTNdRIO,,The Onion,Twitter,Satirical
Rick Scott Orders Hurricane Michael To Evacuate From Florida https://t.co/2dNV1VICHP https://t.co/h4AuYh2jbo,,The Onion,Twitter,Satirical
Everything Reminds Man Of ‘Her’ https://t.co/q9MEJzRP9U https://t.co/cLpOmMfsRZ,,The Onion,Twitter,Satirical
Mom Makes Sure Everyone Has Masturbated Before Long Car Ride https://t.co/24MOf1IEcl #OurAnnualYear2018 https://t.co/MibaneYBwb,,The Onion,Twitter,Satirical
"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/5nqUSMC3tD",,The Onion,Twitter,Satirical
Area Woman Not Good Enough Artist To Justify Eccentricities https://t.co/922jNOMqOR https://t.co/bsL2dqRawO,,The Onion,Twitter,Satirical
Revlon Releases New Functionless Translucent Gel For Women Who Don’t Need Makeup https://t.co/1sibHzJ0mX https://t.co/IIAjoz2YTA,,The Onion,Twitter,Satirical
Report: 250 Million Americans Still Need Guests On Their Podcasts This Week https://t.co/XBsLeXN7Nd https://t.co/yCQ7mzm3j2,,The Onion,Twitter,Satirical
Man Somehow Getting Worse At Sex https://t.co/U1eEiq4hwa https://t.co/d5FCQUtuqC,,The Onion,Twitter,Satirical
Baby Can Already Tell Crib He’s In Going To Be Recalled https://t.co/d3n1IKl53h https://t.co/N2jZUdo0mT,,The Onion,Twitter,Satirical
Woman Preemptively Posts A Few Good Photos Of Herself Online Just In Case She Ever Dies In Shooting… https://t.co/KN7FEZGd78,,The Onion,Twitter,Satirical
Archaeologists Apologize For Murdering Last Remaining Neanderthal In Fit Of Crazed Bloodlust https://t.co/cIMOKFLKAZ https://t.co/J32PS5iT4G,,The Onion,Twitter,Satirical
How People Around The World Celebrate Christmas https://t.co/DDr7O4cNRI https://t.co/2TRnw9lnT9,,The Onion,Twitter,Satirical
Playtex Unveils New Line Of Quick-Dissolving Tampons https://t.co/Il4RZ7uh9J https://t.co/70jVViGUTC,,The Onion,Twitter,Satirical
RT @ClickHole: My Grandfather Came To This Country With Nothing But His Juicy Couture Sweatpants And The Perfect Ass To Fill Those Things O…,,The Onion,Twitter,Satirical
Yankees Avoid Luxury Tax By Moving Franchise To Offshore Location https://t.co/HUvFERSWH5 https://t.co/AAjnsTHtia,,The Onion,Twitter,Satirical
"‘Is It Too Late To Audition?’ Asks Perfect Actor For Role, Poking Head Into Room Just As Producers Were Giving Up H… https://t.co/RsvIiNEuUj",,The Onion,Twitter,Satirical
RT @ClickHole: Ah Jeez: This Kid’s Family Is Making Everyone At His Sleepover Say Grace Before Eating Little Caesars https://t.co/wodoz8bDK…,,The Onion,Twitter,Satirical
Dasani Under Fire After Tanker Explosion Leads To Massive Water Spill Off Coast Of Mexico https://t.co/YepdxHpKEk https://t.co/nagWzbRaAz,,The Onion,Twitter,Satirical
Couple Starting To Feel Like They Just Don’t Have Any TV Shows In Common https://t.co/phxKML1LJA https://t.co/flqIm3ciCl,,The Onion,Twitter,Satirical
Dermatologist Recommends Not Caring So Much What Other People Think https://t.co/n1yxPX0OQh https://t.co/hrGY0nhQa4,,The Onion,Twitter,Satirical
"Researchers Find Decline In Facebook Use Could Be Directly Linked To Desire To Be Happy, Fully Functioning Person… https://t.co/whYeXzSQPF",,The Onion,Twitter,Satirical
Nation Not Sure How Many Ex-Trump Staffers It Can Safely Reabsorb https://t.co/beIjfFRC7p https://t.co/3qIv3HI8qX,,The Onion,Twitter,Satirical
Political Ad Spending Hit New Record In 2018 Midterms https://t.co/vaSpLVg6Ma #WhatDoYouThink? https://t.co/rcDeOeFriy,,The Onion,Twitter,Satirical
Flu Can’t Wait To Get The Fuck Out Of Area Man’s Body https://t.co/O3jNESxdvo https://t.co/ScN8OpVY8b,,The Onion,Twitter,Satirical
This Weekend's Onion Magazine: https://t.co/c5W7UIEVBs https://t.co/J3CcP6PlWt,,The Onion,Twitter,Satirical
Family With 2-Hour Layover Sets Up Rough Shantytown At Airport Gate https://t.co/jxng4PzTOC https://t.co/yv3VqlWqfe,,The Onion,Twitter,Satirical
Nation's Uncles Enter Last Stage Of Prep For Thursday's Thanksgiving Debates https://t.co/jmBCLAUmWB https://t.co/6GXxfGOMKk,,The Onion,Twitter,Satirical
RT @ClickHole: ATTENTION BABIES: Please use your credit card to buy these clothes we made for you. https://t.co/Xs62QfyCrG https://t.co/U4S…,,The Onion,Twitter,Satirical
Area Child Disappointed To Learn Parents’ Love Unconditional https://t.co/2ZBNoN9w4U https://t.co/TgMG9hxoi0,,The Onion,Twitter,Satirical
The Trump Presidency In 2018 https://t.co/5rsg0DnBRs https://t.co/kmAbOrQa5X,,The Onion,Twitter,Satirical
Trump: ‘I Remember Flying The Plane That Bombed The USS Arizona During Pearl Harbor’ https://t.co/lFfukLZknS https://t.co/ljz296Ue7q,,The Onion,Twitter,Satirical
John Kelly Out As Chief Of Staff https://t.co/AWLS7o8jPX #WhatDoYouThink? https://t.co/Se3OCaOYPf,,The Onion,Twitter,Satirical
Poll: 56% Of Voters Say Country Better Off Than It Was 4 Eons Ago https://t.co/EpLX8wHMV5 https://t.co/ResKarsAnZ,,The Onion,Twitter,Satirical
RT @ClickHole: Did ‘Sesame Street’ Go Too Far When It Showed Bert And Ernie Dragging Their Human Puppeteer Dead Behind The Back Of Their Ca…,,The Onion,Twitter,Satirical
Nation’s Sisters Issue Annual Report On Dealing With Dad https://t.co/FOo0bYUErz https://t.co/K0e7yKgjTH,,The Onion,Twitter,Satirical
"Insurance for pets has been on the rise in recent years, and is now an over $1 billion industry. The Onion looks at… https://t.co/apOgagcCUg",,The Onion,Twitter,Satirical
Jogger Clearly On First Run Of Plan To Turn Life Around https://t.co/fFUaqX6D39 https://t.co/43x1vpQEXr,,The Onion,Twitter,Satirical
3-Week-Old Jack-O'-Lantern Excited To Give One Last Scare When Slightest Touch Causes It To Collapse Into Disgustin… https://t.co/Nz37Ts8SJh,,The Onion,Twitter,Satirical
"RT @ClickHole: The Saga Continues: J.K. Rowling Has Revealed That After Harry’s Class Graduated, Hagrid Basically Had No Friends Anymore An…",,The Onion,Twitter,Satirical
"""If this thing actually happened, why didn’t she come forward 30 years ago with a demand for secret payments to kee… https://t.co/kCh5WQf8m2",,The Onion,Twitter,Satirical
"""I was looking at the internet and thought of you when I saw these on the Amazon’s website. Don’t they look comfy?"" https://t.co/h4WEw549AC",,The Onion,Twitter,Satirical
National News Highlights https://t.co/6oWPQFfX08,,The Onion,Twitter,Satirical
Old Lady At Parade Flapping Little American Flag Like A Motherfucker https://t.co/DhfuDHmxyA #OurAnnualYear2018 https://t.co/vMxhUm0z0c,,The Onion,Twitter,Satirical
Study: People Far Away From You Not Actually Smaller https://t.co/J89s33Jvin https://t.co/zKtfdDyx39,,The Onion,Twitter,Satirical
Woman Always Gets Best Ideas While Taking Shower With Two Jacked Dudes https://t.co/TU1l34x3UX https://t.co/OSlwK6uiNw,,The Onion,Twitter,Satirical
Alarming New Adult Trend ‘Plateauing In Your Career And Relationship’ Sweeps Nation https://t.co/JBijlS8GSP https://t.co/wNb0pqp49N,,The Onion,Twitter,Satirical
"Kids Tired Of Hearing Boring Stories About How Father A Skilled, Generous Lover https://t.co/kIGnXw121G https://t.co/zKTrXXk9VQ",,The Onion,Twitter,Satirical
Disgusting Coworker Barely Even Washed Ass Before Leaving Bathroom https://t.co/ZjRtaH2NFu https://t.co/EmoT7MWhRH,,The Onion,Twitter,Satirical
Egyptian Conservationists Fight To Protect Dwindling Mummy Population https://t.co/5XeUx4sQjU https://t.co/HYabzSwbLN,,The Onion,Twitter,Satirical
Cash-Strapped Zuckerberg Forced To Sell 11 Million Facebook Users https://t.co/JkXMf0gasr https://t.co/e4M4ef2cgO,,The Onion,Twitter,Satirical
RT @ClickHole: 4 Bunnies We Must Pet And 2 Bunnies We Must Eat https://t.co/yvCMq3mTCp https://t.co/wWlgHROC1s,,The Onion,Twitter,Satirical
Restaurant’s Eating Challenge Rewards Any Patron Who Can Consume Reasonably Portioned Meal https://t.co/wqMNxwUSVU https://t.co/5dnDDg5RE9,,The Onion,Twitter,Satirical
"""We must rein in the governor’s unchecked power to feed, clothe, and house himself without first obtaining legislat… https://t.co/Rt3yvyaolN",,The Onion,Twitter,Satirical
Herpetologists Discover Species Of Frogs That Evolved To Spontaneously Grow Top Hat And Cane https://t.co/m9Iv0rZ92n https://t.co/Z55aw0nEbU,,The Onion,Twitter,Satirical
"Whiny, Selfish 8-Year-Old Always Wants His Parents To Stop Yelling At Each Other https://t.co/y0squeQn3p https://t.co/BoNpIxWjdK",,The Onion,Twitter,Satirical
".@DonaldJTrumpJr: ""We gotta type up copies of our texts so we can print them out and burn those, too—you can’t be t… https://t.co/p5jIPjO8mS",,The Onion,Twitter,Satirical
North Korea Possibly Still Operating Hidden Missiles Bases https://t.co/XQA3NuwbnX #WhatDoYouThink? https://t.co/fN9gw3JIju,,The Onion,Twitter,Satirical
Nonprofit Places Burnouts In Jobs You Can Do Blitzed Out Of Your Mind https://t.co/Uyk85csOVZ https://t.co/1ls1jklZGH,,The Onion,Twitter,Satirical
Dead Teenager Remembered For Great Hand Jobs https://t.co/GHpwdAqGkK https://t.co/dKFavbRio4,,The Onion,Twitter,Satirical
Area Man’s Intelligence Probably Just Too Intimidating For Most Women https://t.co/wkt9Zf9FYU https://t.co/GQFktDuGdw,,The Onion,Twitter,Satirical
Emotional Le'Veon Bell Reveals Holdout A Result Of Forgetting How To Run https://t.co/q4kGJ0b9rl #OurAnnualYear2018 https://t.co/kKBmn8wJun,,The Onion,Twitter,Satirical
Experts Warn Number Of Retirees Will Completely Overwhelm Scenic Railway Industry By 2030 https://t.co/oRoo7NlZwt https://t.co/5rr8I0oenn,,The Onion,Twitter,Satirical
Grisly Remains Of 15 Hobbits Discovered In Peter Jackson’s Attic https://t.co/O363a6tR00 https://t.co/DlntcUbp2C,,The Onion,Twitter,Satirical
"Neighbor's House Fire Kind Of Beautiful, Actually https://t.co/6rKat9iB9F https://t.co/StdCIJ18AW",,The Onion,Twitter,Satirical
RT @ClickHole: Return Of The Fucking King: This College Freshman Poked His Whole Head Into His Old AP Lit Teacher's Room Right In The Middl…,,The Onion,Twitter,Satirical
Furloughed Federal Employee Starts Online Search For New Government https://t.co/T13ClzKaze https://t.co/WwVRZ0cJsR,,The Onion,Twitter,Satirical
Astronomers Celebrate 300th Anniversary Of Discovering Sky https://t.co/WxpsYwYuUG https://t.co/WOumtFI3zO,,The Onion,Twitter,Satirical
Cousins Meaner This Year https://t.co/Xdx4rtaSHx https://t.co/5cbeMkD8yg,,The Onion,Twitter,Satirical
"The Week In Pictures – Week Of December 17, 2018 https://t.co/IUX3fHUacj https://t.co/eHbPdZOHrc",,The Onion,Twitter,Satirical
"For more world-renowned reportage, visit https://t.co/csf5QUbhed. https://t.co/0M651aP9PO",,The Onion,Twitter,Satirical
RT @ClickHole: Dangerous Teen Trend: It’s Called ‘Worrying That Donald Trump’s Supreme Court Nominee Will Overturn Vital U.S. Civil Rights…,,The Onion,Twitter,Satirical
@Interior Get back to work using our tax dollars to destroy the environment.,,The Onion,Twitter,Satirical
Tinder Announces App Will No Longer Match Users Solely With Distant Relatives https://t.co/3zc7W3JgS0 https://t.co/bCUjZEqSlf,,The Onion,Twitter,Satirical
"The Onion Celebrates The 76th Year Of Diamond Joe's Wild-Ass, Magic Carpet Ride https://t.co/PrAnLpW1Hx https://t.co/oT5FwKMv3O",,The Onion,Twitter,Satirical
Experts Say Puerto Rico Still Extremely Vulnerable To Future U.S. Government https://t.co/JxypRZbHbQ https://t.co/6Bkh33kfMa,,The Onion,Twitter,Satirical
Taylor Swift Breaks Political Silence To Throw Support Behind Restoring Shōgun To Throne Of Japan… https://t.co/ctRPdS3Zhp,,The Onion,Twitter,Satirical
Antidepressant Medication Label Reminds Users That Pill Should Never Be Mixed With Long Look In Mirror… https://t.co/FHttmnO4yR,,The Onion,Twitter,Satirical
"20,000 Sacrificed In Annual Blood Offering To Corporate America https://t.co/CT0Z8EGIto https://t.co/QZocs4AxPk",,The Onion,Twitter,Satirical
U.S. Judge Bans 3D-Printed Gun Blueprints https://t.co/UVJmmfY9TT #WhatDoYouThink? https://t.co/gRqQl9mrqD,,The Onion,Twitter,Satirical
Meghan McCain Forced To Live Out Socialist Nightmare Of Empathy For Sick Person https://t.co/HehkZvBbwz… https://t.co/ugAzLMn1vr,,The Onion,Twitter,Satirical
Does Thanksgiving Glorify The Historical Slaughter Of The Detroit Lions? https://t.co/BRjjEIX1dK,,The Onion,Twitter,Satirical
Does Amari Cooper’s Experience Playing Under A Terrible Head Coach Make Him A Perfect Fit For The Cowboys? https://t.co/hrldYnvJmO,,The Onion,Twitter,Satirical
"‘Take This Grape For It Is The Witch’s Eye, Take This Spaghetti For It Is The Witch’s Brain,’ Says Pope Francis Dur… https://t.co/NdRWguJKjW",,The Onion,Twitter,Satirical
National News Highlights https://t.co/ui2MEqGplh,,The Onion,Twitter,Satirical
Man Going To Restroom Deputizes Friend To Order Him Another Beer https://t.co/mJu1yujLFg https://t.co/MdUS0yfpc8,,The Onion,Twitter,Satirical
Man Somehow Thinks He Doesn’t Have Enough Alone Time https://t.co/Q8kS6YKojJ https://t.co/S5T4lVSxPb,,The Onion,Twitter,Satirical
Undocumented Immigrant Population In U.S. Falls To 12-Year Low https://t.co/Cae2FQlNXi #WhatDoYouThink? https://t.co/wK3m7MBKhM,,The Onion,Twitter,Satirical
LeBron James Credits Teammates With Providing 4 Bodies Necessary To Avoid Forfeiture Against Pacers… https://t.co/5rGmf1sLZY,,The Onion,Twitter,Satirical
Banksy Hospitalized With Third Degree Burns After Attempting To Cash Self-Destructing Check https://t.co/Kb1VRsMFOB https://t.co/T5puOIarJb,,The Onion,Twitter,Satirical
Report: Nation Getting Out All Its Aggression During Monthly Calls To Wireless Provider To Fix Service… https://t.co/WZZrNBvg3O,,The Onion,Twitter,Satirical
Community Theater Gives Part Of Blanche DuBois To Kathy Fucking Hamilton https://t.co/e8XHv6ZJjb https://t.co/VRN5bI1qRz,,The Onion,Twitter,Satirical
RT @ClickHole: 5 Common Relationship Issues That Not Even A Good Ol’-Fashioned Train Robbery Can Fix https://t.co/j4sRPpCcWb https://t.co/Y…,,The Onion,Twitter,Satirical
Family Moves Elderly Aunt Into Subconscious https://t.co/aKNet622WE https://t.co/lLv6HRasEj,,The Onion,Twitter,Satirical
National News Highlights https://t.co/ASd55WGOcn,,The Onion,Twitter,Satirical
Soccer Cleats Resume Rightful Place Beside Broken Ball Pump In Family’s Garage For Winter https://t.co/DlzkG0ioff https://t.co/AXacvjTpIM,,The Onion,Twitter,Satirical
Authoritarian Secretary Of Transportation Declares She Has Ultimate Right Of Way In Every Traffic Scenario… https://t.co/HHFgcaNaQu,,The Onion,Twitter,Satirical
RT @ClickHole: This House’s Amazing Christmas Lights Display Is Set To The ‘Coffee Is For Closers’ Speech from ‘Glengarry Glen Ross’ https:…,,The Onion,Twitter,Satirical
Polite High School Football Team Runs Around Banner That Took Hours To Make https://t.co/NRIC0Ql8NH https://t.co/vjjGsH9QDv,,The Onion,Twitter,Satirical
RT @ClickHole: Miracle Worker: Justin Came Through With The Xannies Yet Again Like The God He Is https://t.co/D2fl91h4FY https://t.co/EpF17…,,The Onion,Twitter,Satirical
"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/YDTnKbQTN1",,The Onion,Twitter,Satirical
"‘Once They Put Me On Cheeses, I Will Finally Be Happy,’ Says Costco Employee Handing Out Free Vienna Sausage Sample… https://t.co/3IRxxZa1bt",,The Onion,Twitter,Satirical
New Pre-Sauced Napkins Can Be Thrown Away Straight From Package https://t.co/owQpXP1pBE https://t.co/KgsYh9idRj,,The Onion,Twitter,Satirical
Did You Know? https://t.co/grQCokN1mp,,The Onion,Twitter,Satirical
"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/ntHO1QLyXB",,The Onion,Twitter,Satirical
"RT @ClickHole: Improving Journalism: The Washington Post Is Changing Its Slogan To ‘Democracy Dies In Darkness, Fascism Dies In Light, Read…",,The Onion,Twitter,Satirical
RT @ClickHole: Streamlined Ceremony: To Save Time The Oscars Are Ditching The Award Show And Instead Will Just Post An Excel Spreadsheet Li…,,The Onion,Twitter,Satirical
Report: 89% Of Americans Just Want To Go Home Right Now https://t.co/f3C7m6TqhS https://t.co/Ir5UrOYcT5,,The Onion,Twitter,Satirical
Report Finds J. Geils Band’s ‘Centerfold’ Will Outlast You And All That You Create In This Life… https://t.co/ZyO1jvUoJA,,The Onion,Twitter,Satirical
Today's Weather Report https://t.co/Mv7EH8LZWr,,The Onion,Twitter,Satirical
Nation’s Fact-Checkers Confirm They’ll Probably Wrap Up Evaluating Trump’s Statements By 2050 At Latest… https://t.co/jt4zDsCSi6,,The Onion,Twitter,Satirical
"RT @ClickHole: Incredible: Linguists Have Finally Uncovered The English Meaning Of The Phrase ‘Sayonara, Suckers’ https://t.co/CoLbNLEeXf h…",,The Onion,Twitter,Satirical
Officials Starting To Think School Just Not Nation’s Thing https://t.co/f9Y98WICZy https://t.co/mvx4qDS4l6,,The Onion,Twitter,Satirical
RT @KartoonistKelly: Anyone with two eyes can see we're all the victims of a SNOW JOB: https://t.co/6qXpW0UeeD via @theonion,,The Onion,Twitter,Satirical
Man Announces Plan To Take Out Anger On First Less Powerful Person He Sees https://t.co/IupFNZwNbZ https://t.co/5FLdKzzJPn,,The Onion,Twitter,Satirical
Local Grandmother Beginning To Realize Family Never Even Looked For Better Nursing Home https://t.co/cwSfZDlMBG https://t.co/pdrjuvn5R0,,The Onion,Twitter,Satirical
Saudis Admit Journalist Khashoggi Died During Botched Assassination Attempt https://t.co/Na8qhbgljL https://t.co/ouuontGsiP,,The Onion,Twitter,Satirical
Man In Elevator In On Conversation Now https://t.co/ovchdp00Wb https://t.co/IK0TEflWBN,,The Onion,Twitter,Satirical
Trump: ‘The Only Way To Find Out What Happened At The Saudi Consulate Is To Send In More Journalists One At A Time’… https://t.co/MIBjV5pP8A,,The Onion,Twitter,Satirical
"Parents’ Password A Grotesque Combination Of Children’s Names, Birthdays https://t.co/dI0GwLHnFS https://t.co/HwrcPYiyJT",,The Onion,Twitter,Satirical
Trump Received At Least $413 Million From His Father https://t.co/WdJ18XGM79 #WhatDoYouThink? https://t.co/b3yET66YfZ,,The Onion,Twitter,Satirical
Study Finds 60% Of Parents Too Busy With Divorce To Worry About Football Safety https://t.co/cS4ppfT4ib https://t.co/Oto21D946F,,The Onion,Twitter,Satirical
"Judi Dench, Jack Nicholson, Jeremy Irons, Meryl Streep Fondly Recall Getting Start As Part Of 1993 Mouseketeer Clas… https://t.co/LHl4yySedR",,The Onion,Twitter,Satirical
Earth Passes Through Temporal Vortex Hurling Planet Into Year 2019 https://t.co/yua3kS6CD8 https://t.co/CMqYUivW6w,,The Onion,Twitter,Satirical
Men Whose Beautiful Wives Died On Christmas 10 Years Ago Announce Plans To Drink Whiskey Alone In Dark Apartment… https://t.co/5a5K0vK9E5,,The Onion,Twitter,Satirical
New Ted Cruz Campaign Ad Features His Kids Begging For Beto O’Rourke To Be Their New Dad https://t.co/5Bu9DQSI01 https://t.co/ajABNWyo3D,,The Onion,Twitter,Satirical
Today's Weather Report https://t.co/suhcLXns2E,,The Onion,Twitter,Satirical
Nation Not Sure How Many Ex-Trump Staffers It Can Safely Reabsorb https://t.co/FVe8JKFmxJ https://t.co/SDSiWRfcdP,,The Onion,Twitter,Satirical
National News Highlights https://t.co/8ZcWy6E0N6,,The Onion,Twitter,Satirical
Radio Station Playing Controversial ‘Little Drummer Boy’ On Repeat In Defiance Of Those Who Claim It Contains Sexua… https://t.co/H8yx38sqwa,,The Onion,Twitter,Satirical
Brutally Honest New Revlon Ad Campaign Reminds Customers You Can’t Change What You Are https://t.co/T7VtzmqjvM https://t.co/rCub9pDSwO,,The Onion,Twitter,Satirical
Kevin James Announces He Is Not Considering Late-Career Shift Towards More Dramatic Roles https://t.co/jmEQXQHr0M https://t.co/D6MxL2oCQt,,The Onion,Twitter,Satirical
Meghan McCain Forced To Live Out Socialist Nightmare Of Empathy For Sick Person https://t.co/Cyxqt2Bm2D https://t.co/UEboU4hf2Q,,The Onion,Twitter,Satirical
Report: Majority Of Newspapers Now Purchased By Kidnappers To Prove Date https://t.co/VnEcrt0HxK https://t.co/WjURT3513g,,The Onion,Twitter,Satirical
Teacher Surprised The 2 Weird Kids Haven’t Hit It Off Yet https://t.co/OaSythqyXb https://t.co/xjC1TYZQSm,,The Onion,Twitter,Satirical
2nd-Grade Teacher Can't Believe How Much Fatter They Keep Getting https://t.co/GNPDhK75KJ https://t.co/oxqeoNOqR6,,The Onion,Twitter,Satirical
National News Highlights https://t.co/9lyx2vcveM,,The Onion,Twitter,Satirical
Suburban Mom Wows Family With Most Androgynous Look Yet https://t.co/MN4uxCYXpR https://t.co/8YjpAnVCXJ,,The Onion,Twitter,Satirical
Annoyed Movers Weren’t Expecting Client To Have Belongings https://t.co/KwZ1AGEWnT https://t.co/GvbdwWFol2,,The Onion,Twitter,Satirical
Melania Trump’s Plane Forced To Make Emergency Landing After Smoke Begins Billowing Out Of First Lady… https://t.co/RuEKFIP9Bd,,The Onion,Twitter,Satirical
"The Week In Pictures – Week Of October 15, 2018 https://t.co/put90CIKQO https://t.co/wn8vL0l1uE",,The Onion,Twitter,Satirical
Atlanta Plans Change To Names Of Streets Honoring Confederacy https://t.co/42OJ37vgDg #WhatDoYouThink? https://t.co/YwC5MCRWyZ,,The Onion,Twitter,Satirical
Bill Gates Offering $1 Million To Anyone Who Can Design Condom He Can’t Break https://t.co/ZEfeyCe57Y https://t.co/YpWu1DQ0GQ,,The Onion,Twitter,Satirical
Wealthy Americans Assure Populace That Heavily Armed Floating City Being Built Above Nation Has Nothing To Do With… https://t.co/HSJ9vKjI1I,,The Onion,Twitter,Satirical
RT @ClickHole: Intelligence Setback: The CIA Is In Crisis Mode After ISIS Made Its Instagram Private https://t.co/QVVLJIKL1L https://t.co/d…,,The Onion,Twitter,Satirical
"RT @TheAVClub: We regret to inform you that The Rock has some thoughts on ""generation snowflake"" https://t.co/Gv9cLTGP4Q https://t.co/tEhcl…",,The Onion,Twitter,Satirical
RT @ClickHole: Heartbreaking: Man Can’t Enjoy Standing Up Out Of The Limo Sunroof Because He Can Hear His Friends In The Limo Trash Talking…,,The Onion,Twitter,Satirical
Ted Cruz Attempts To Connect With Voters By Wearing More Handsome Man’s Face As Mask https://t.co/Povvual4JM https://t.co/DZ0oLD5Bi7,,The Onion,Twitter,Satirical
The Onion’s 2018 Emmy Predictions https://t.co/NxQNjStZSz https://t.co/HAY9uSSeaU,,The Onion,Twitter,Satirical
MIT Scientists Create Robot Capable Of Feeling Lust https://t.co/xozEgICd4p https://t.co/kLAovwR1HH,,The Onion,Twitter,Satirical
Man Wouldn't Have Worn Costume To Work If He'd Known He Was Getting Laid Off https://t.co/Zzqr4mYbMH https://t.co/Om0Mjzu5wf,,The Onion,Twitter,Satirical
5 Things To Know About ‘Aquaman’ https://t.co/esIyD61zzg,,The Onion,Twitter,Satirical
National News Highlights https://t.co/haR4I4sfm8,,The Onion,Twitter,Satirical
Nation Gathers Around Area Man Trying To Parallel Park https://t.co/6iMHKTNPDH https://t.co/kAi1NyohNT,,The Onion,Twitter,Satirical
"New, Improved Google Maps Lets User Launch Missile At Any Location On Globe https://t.co/Bei3yiFPVa https://t.co/tymJ5Y2FtR",,The Onion,Twitter,Satirical
Man Basks In Triumphant Glory After Purchases Line Up To Exact Value Of Gift Card https://t.co/kpSOYP2ijn https://t.co/XWEtZv2Hmw,,The Onion,Twitter,Satirical
Media Company Looking For Ways To Get Rid Of Veteran 24-Year-Old Employee https://t.co/0ecFmVM0em https://t.co/S3dKoqv91u,,The Onion,Twitter,Satirical
Lowly Mortal Opens Portal To Hell https://t.co/ZUtv39d3Sh https://t.co/yNB66Xk6ED,,The Onion,Twitter,Satirical
Megyn Kelly Out At NBC https://t.co/MAMYhTIt04 #WhatDoYouThink? https://t.co/7ydXWwmUme,,The Onion,Twitter,Satirical
Should Dunkin’ Donuts End Its Promotion With The NFL That Gives Fans One Free Medium Coffee For Every First Down? https://t.co/vq6LgIo6Cs,,The Onion,Twitter,Satirical
Poll: Most Americans Oppose Increased Political Correctness https://t.co/Zf4D3fEBLX #WhatDoYouThink? https://t.co/kXdkynx3wO,,The Onion,Twitter,Satirical
Sessions: ‘I Am Proud To Have Served White America’ https://t.co/lcQj2TLRZj https://t.co/Nlf4cPDFiW,,The Onion,Twitter,Satirical
Amazon Reaches 1 Trillion Labor Violations https://t.co/OO34y7Ji4a https://t.co/peOIWeMMpy,,The Onion,Twitter,Satirical
